danceability,energy,valence,tempo,acousticness,instrumentalness,loudness,speechiness,liveness,track_name,artists,track_genre,cluster,segment_name
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.745,0.812,0.968,112.026,0.0954,0.0,-5.77,0.0254,0.0473,Last Christmas,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.714,0.818,0.541,92.004,0.0724,0.0,-6.016,0.0532,0.115,BOBO,Mariah Angeliq;Bad Gyal;Maria Becerra,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.536,0.723,0.724,91.761,0.0149,7.78e-05,-4.761,0.268,0.0952,La Tóxica,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.714,0.818,0.541,92.004,0.0724,0.0,-6.016,0.0532,0.115,BOBO,Mariah Angeliq;Bad Gyal;Maria Becerra,latino,4,Feel Good Dance & Urban
0.759,0.664,0.623,96.992,0.0801,8.83e-05,-4.519,0.0517,0.0665,Una Noche Más,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.536,0.723,0.724,91.761,0.0149,7.78e-05,-4.761,0.268,0.0952,La Tóxica,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.808,0.749,0.546,100.018,0.285,0.000765,-3.524,0.0793,0.152,Diablita,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.83,0.679,0.213,95.003,0.137,7.78e-05,-3.519,0.143,0.0905,Lo Prohibido,Mariah Angeliq;Casper Magico,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.83,0.679,0.213,95.003,0.137,7.78e-05,-3.519,0.143,0.0905,Lo Prohibido,Mariah Angeliq;Casper Magico,latino,4,Feel Good Dance & Urban
0.714,0.818,0.541,92.004,0.0724,0.0,-6.016,0.0532,0.115,BOBO,Mariah Angeliq;Bad Gyal;Maria Becerra,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.785,0.763,0.384,93.977,0.129,1.54e-05,-3.708,0.16,0.278,Mala De Verdad,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.759,0.664,0.623,96.992,0.0801,8.83e-05,-4.519,0.0517,0.0665,Una Noche Más,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.717,0.758,0.96,175.951,0.37,0.000303,-2.367,0.0718,0.0861,Sucio Y Lento,Mariah Angeliq;Lele Pons,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.792,0.703,0.726,180.032,0.283,0.000164,-3.057,0.256,0.319,Perreito - Remix,Mariah Angeliq;Arcangel;Darell,latino,4,Feel Good Dance & Urban
0.717,0.758,0.96,175.951,0.37,0.000303,-2.367,0.0718,0.0861,Sucio Y Lento,Mariah Angeliq;Lele Pons,latino,4,Feel Good Dance & Urban
0.717,0.758,0.96,175.951,0.37,0.000303,-2.367,0.0718,0.0861,Sucio Y Lento,Mariah Angeliq;Lele Pons,latino,4,Feel Good Dance & Urban
0.708,0.788,0.697,178.039,0.119,1.51e-05,-3.745,0.122,0.0543,Deseo,Kevin Roldan;Wisin,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.81,0.717,0.687,95.08,0.0182,0.00148,-3.92,0.132,0.105,Mamasita,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.737,0.607,0.528,179.957,0.194,0.11,-3.599,0.0835,0.132,Perreito,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.745,0.812,0.968,112.026,0.0954,0.0,-5.77,0.0254,0.0473,Last Christmas,Mariah Angeliq,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.792,0.703,0.726,180.032,0.283,0.000164,-3.057,0.256,0.319,Perreito - Remix,Mariah Angeliq;Arcangel;Darell,latino,4,Feel Good Dance & Urban
0.727,0.796,0.701,180.069,0.0627,0.0,-3.918,0.125,0.166,Taxi,Mariah Angeliq;Guaynaa,latino,4,Feel Good Dance & Urban
0.731,0.573,0.145,109.928,0.401,5.22e-05,-10.059,0.0544,0.113,DÁKITI,Bad Bunny;Jhayco,latino,0,Mellow Acoustic & Romance
0.834,0.828,0.58,102.019,0.21,5.91e-06,-2.657,0.0452,0.103,LOKERA,Rauw Alejandro;Lyanno;Brray,latino,4,Feel Good Dance & Urban
0.759,0.636,0.536,109.976,0.0224,0.000143,-5.585,0.0369,0.166,Del Mar,Ozuna;Doja Cat;Sia,latino,4,Feel Good Dance & Urban
0.771,0.727,0.649,104.035,0.0205,4.54e-06,-4.285,0.0416,0.291,4:22,Ozuna;Danny Ocean,latino,4,Feel Good Dance & Urban
0.865,0.542,0.68,91.006,0.118,0.0134,-3.827,0.0749,0.0668,Mañana,Ozuna,latino,4,Feel Good Dance & Urban
0.901,0.589,0.399,98.002,0.00302,0.000237,-6.713,0.289,0.0992,Hey Mor,Ozuna;Feid,latino,4,Feel Good Dance & Urban
0.715,0.744,0.746,163.005,0.233,0.000159,-4.963,0.0487,0.122,Un Reel,Ozuna;TINI,latino,4,Feel Good Dance & Urban
0.736,0.868,0.613,94.026,0.166,1.48e-06,-3.01,0.0454,0.0419,Con Calma - Remix,Daddy Yankee;Katy Perry;Snow,latino,4,Feel Good Dance & Urban
0.865,0.522,0.692,91.015,0.105,0.0154,-4.648,0.0761,0.0671,Mañana,Ozuna,latino,4,Feel Good Dance & Urban
0.705,0.799,0.658,122.018,0.0357,0.417,-4.776,0.0347,0.0643,Viaje,Farruko,latino,4,Feel Good Dance & Urban
0.713,0.76,0.668,98.015,0.304,1.79e-05,-4.628,0.0421,0.0656,Mar Chiquita,Ozuna;Pedro Capó,latino,4,Feel Good Dance & Urban
0.783,0.489,0.732,170.003,0.141,0.00915,-4.853,0.0956,0.303,Favorita,Ozuna,latino,4,Feel Good Dance & Urban
0.715,0.744,0.746,163.005,0.233,0.000159,-4.963,0.0487,0.122,Un Reel,Ozuna;TINI,latino,4,Feel Good Dance & Urban
0.771,0.727,0.649,104.035,0.0205,4.54e-06,-4.285,0.0416,0.291,4:22,Ozuna;Danny Ocean,latino,4,Feel Good Dance & Urban
0.795,0.684,0.419,114.011,0.0225,0.0,-3.971,0.0419,0.658,Tarot,Bad Bunny;Jhayco,latino,3,Live & World Music
0.668,0.533,0.676,163.733,0.117,0.0,-7.409,0.098,0.305,Te Pienso,Ozuna,latino,4,Feel Good Dance & Urban
0.541,0.544,0.456,98.015,0.28,0.0115,-7.559,0.258,0.289,La Suzi,Ozuna;Nesi,latino,4,Feel Good Dance & Urban
0.521,0.799,0.945,165.908,0.0796,0.00709,-5.205,0.162,0.0928,El Cel,Ozuna;Chencho Corleone;Arcangel;J Balvin;Randy,latino,4,Feel Good Dance & Urban
0.86,0.72,0.23,120.0,0.0234,0.168,-6.191,0.0454,0.377,Cielos Rosado,Ozuna,latino,4,Feel Good Dance & Urban
0.884,0.694,0.597,93.025,0.156,0.0188,-3.241,0.0716,0.3,Kotodama,Ozuna,latino,4,Feel Good Dance & Urban
0.913,0.722,0.545,110.015,0.0171,0.0978,-2.949,0.0576,0.139,Perreo y Dembow,Ozuna;El Cherry Scom,latino,4,Feel Good Dance & Urban
0.901,0.589,0.399,98.002,0.00302,0.000237,-6.713,0.289,0.0992,Hey Mor,Ozuna;Feid,latino,4,Feel Good Dance & Urban
0.842,0.579,0.7,95.005,0.119,0.126,-5.504,0.0556,0.137,Días y Meses,Ozuna,latino,4,Feel Good Dance & Urban
0.738,0.67,0.475,90.004,0.487,3.25e-06,-4.407,0.0792,0.295,Te Marchaste,Ozuna,latino,4,Feel Good Dance & Urban
0.728,0.577,0.318,169.988,0.0502,0.000309,-5.371,0.0538,0.0589,Vida,Ozuna,latino,5,High Energy Rock & Metal
0.836,0.64,0.435,97.013,0.0301,0.000249,-4.14,0.0809,0.311,Somos Iguales,Ozuna;Tokischa;Louchie Lou;Michie One,latino,4,Feel Good Dance & Urban
0.918,0.788,0.956,126.016,0.117,0.000198,-4.581,0.036,0.0996,La Copa,Ozuna,latino,4,Feel Good Dance & Urban
0.757,0.614,0.279,100.037,0.0548,5.25e-06,-6.042,0.139,0.31,Good Vibes - Official Remix,Fuego;Nicky Jam;De La Ghetto;Amenazzy;C. Tangana,latino,4,Feel Good Dance & Urban
0.795,0.68,0.694,95.009,0.736,1.17e-05,-3.922,0.208,0.0811,Loco Por Llegar,Fuego,latino,4,Feel Good Dance & Urban
0.8,0.649,0.594,102.965,0.156,0.00274,-7.242,0.0981,0.217,Bien Fancy,Fuego;Greeicy,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.798,0.625,0.774,92.994,0.383,3.33e-05,-6.83,0.13,0.125,PPP,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.782,0.616,0.888,171.841,0.00812,9.54e-06,-3.399,0.102,0.259,BB,Kevin Roldan,latino,4,Feel Good Dance & Urban
0.775,0.794,0.84,94.018,0.162,0.0,-4.167,0.0486,0.337,Loka Loka,J Alvarez;Sak Luke;DJ Valdi,latino,4,Feel Good Dance & Urban
0.775,0.794,0.84,94.018,0.162,0.0,-4.167,0.0486,0.337,Loka Loka,J Alvarez;Sak Luke;DJ Valdi,latino,4,Feel Good Dance & Urban
0.666,0.828,0.69,97.992,0.0463,0.0,-5.896,0.0564,0.354,Jarabe - Remastered,Kevin Martes 13,latino,4,Feel Good Dance & Urban
0.714,0.671,0.641,169.727,0.292,0.0,-5.119,0.362,0.325,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,latino,4,Feel Good Dance & Urban
0.708,0.788,0.697,178.039,0.119,1.51e-05,-3.745,0.122,0.0543,Deseo,Kevin Roldan;Wisin,latino,4,Feel Good Dance & Urban
0.735,0.947,0.893,123.023,0.00778,0.0,-2.152,0.0872,0.195,Vive La Vida,Chino & Nacho;Sixto Rein,latino,4,Feel Good Dance & Urban
0.675,0.924,0.643,120.069,0.287,0.0,-4.879,0.113,0.256,Niña Bonita,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.686,0.912,0.511,99.952,0.0533,0.0,-3.411,0.0685,0.392,Me Voy Enamorando,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.675,0.924,0.643,120.069,0.287,0.0,-4.879,0.113,0.256,Niña Bonita,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.737,0.944,0.89,124.989,0.113,0.0,-1.436,0.0373,0.383,Tú Me Quemas,Chino & Nacho;Gente De Zona;Los Cadillac's,latino,4,Feel Good Dance & Urban
0.719,0.934,0.619,104.095,0.213,0.0,-3.242,0.0858,0.177,Andas En Mi Cabeza - Remix,Chino & Nacho;Daddy Yankee;Don Omar;Wisin,latino,4,Feel Good Dance & Urban
0.829,0.726,0.517,104.985,0.00686,0.00509,-7.476,0.102,0.0443,You Make Me Feel (Higha),Chino & Nacho;Baroni,latino,4,Feel Good Dance & Urban
0.829,0.726,0.517,104.985,0.00686,0.00509,-7.476,0.102,0.0443,You Make Me Feel (Higha),Chino & Nacho;Baroni,latino,4,Feel Good Dance & Urban
0.671,0.954,0.555,104.113,0.0244,0.0,-1.87,0.13,0.111,Andas En Mi Cabeza,Chino & Nacho;Daddy Yankee,latino,4,Feel Good Dance & Urban
0.731,0.573,0.145,109.928,0.401,5.22e-05,-10.059,0.0544,0.113,DÁKITI,Bad Bunny;Jhay Cortez,latino,0,Mellow Acoustic & Romance
0.759,0.716,0.469,105.021,0.0223,0.0,-6.36,0.0818,0.231,Mi Gente (feat. Beyoncé),J Balvin;Willy William;Beyoncé,latino,4,Feel Good Dance & Urban
0.762,0.766,0.442,130.001,0.00776,6.98e-05,-3.955,0.0343,0.128,Pepas,Farruko,latino,4,Feel Good Dance & Urban
0.829,0.799,0.471,97.013,0.0151,0.000543,-5.389,0.0897,0.242,Party,Bad Bunny;Rauw Alejandro,latino,4,Feel Good Dance & Urban
0.704,0.756,0.461,121.737,0.298,3.75e-06,-4.948,0.448,0.0852,Caile,Luar La L,latino,4,Feel Good Dance & Urban
0.806,0.875,0.917,125.063,0.0838,0.00192,-3.817,0.088,0.065,Limbo,Daddy Yankee,latino,4,Feel Good Dance & Urban
0.628,0.69,0.66,179.908,0.443,0.0,-5.83,0.0511,0.113,El Perdón (with Enrique Iglesias),Nicky Jam;Enrique Iglesias,latino,4,Feel Good Dance & Urban
0.735,0.947,0.893,123.023,0.00778,0.0,-2.152,0.0872,0.195,Vive La Vida,Chino & Nacho;Sixto Rein,latino,4,Feel Good Dance & Urban
0.878,0.893,0.682,119.925,0.182,0.0,-5.834,0.122,0.105,Na De Na,"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric",latino,4,Feel Good Dance & Urban
0.786,0.696,0.591,97.956,0.183,0.0,-5.343,0.352,0.123,Mocca,Lalo Ebratt;Trapical,latino,4,Feel Good Dance & Urban
0.67,0.713,0.4,163.0,0.227,0.000845,-6.797,0.038,0.247,Mujer,Ecko,latino,5,High Energy Rock & Metal
0.856,0.721,0.642,94.991,0.132,0.00471,-4.928,0.108,0.182,Billetes Azules,KEVVO;J Balvin,latino,4,Feel Good Dance & Urban
0.878,0.893,0.682,119.925,0.182,0.0,-5.834,0.122,0.105,Na De Na,"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric",latino,4,Feel Good Dance & Urban
0.732,0.896,0.787,99.946,0.093,0.0,-4.517,0.0434,0.159,Ayer La Vi,Angel Y Khriz,latino,4,Feel Good Dance & Urban
0.845,0.832,0.773,115.029,0.0558,4.83e-06,-7.289,0.0393,0.0765,Te Regalo Amores,R.K.M & Ken-Y,latino,4,Feel Good Dance & Urban
0.603,0.661,0.919,92.135,0.221,0.000303,-5.857,0.088,0.0997,Boomerang,Lalo Ebratt;Trapical,latino,4,Feel Good Dance & Urban
0.675,0.924,0.643,120.069,0.287,0.0,-4.879,0.113,0.256,Niña Bonita,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.712,0.584,0.891,180.082,0.0639,1.08e-06,-6.303,0.107,0.199,Como Antes,Ecko;Lyanno,latino,4,Feel Good Dance & Urban
0.83,0.838,0.829,104.418,0.0805,0.517,-6.77,0.0776,0.073,Soun Tha Mi Primer Amor - Remastered,Kinky,latino,4,Feel Good Dance & Urban
0.675,0.924,0.643,120.069,0.287,0.0,-4.879,0.113,0.256,Niña Bonita,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.816,0.776,0.704,94.996,0.238,4.36e-06,-4.405,0.0562,0.0642,Mona Lisa,Nacho;Nicky Jam,latino,4,Feel Good Dance & Urban
0.751,0.821,0.827,110.078,0.732,0.0,-4.212,0.0554,0.35,Todo Bien,Lalo Ebratt;Juanes;Skinny Happy;Yera;Trapical,latino,4,Feel Good Dance & Urban
0.732,0.758,0.78,98.007,0.214,0.0,-1.694,0.189,0.388,Mocca - Remix,Lalo Ebratt;J Balvin;Trapical,latino,4,Feel Good Dance & Urban
0.743,0.796,0.683,95.003,0.199,0.0,-5.733,0.073,0.0577,Déjalo,Nacho;Manuel Turizo,latino,4,Feel Good Dance & Urban
0.835,0.855,0.867,101.067,0.0453,0.0,-5.041,0.07,0.147,Casualidad,Nacho;Ozuna,latino,4,Feel Good Dance & Urban
0.544,0.701,0.713,100.63,0.0247,4.27e-05,-3.726,0.0788,0.117,Parece Modelo,Nacho;Jeeiph,latino,4,Feel Good Dance & Urban
0.844,0.841,0.831,97.996,0.156,3.68e-05,-6.671,0.138,0.0501,Hoy Me Atrevo,Ñejo & Dalmata,latino,4,Feel Good Dance & Urban
0.603,0.661,0.919,92.135,0.221,0.000303,-5.857,0.088,0.0997,Boomerang,Lalo Ebratt;Trapical,latino,4,Feel Good Dance & Urban
0.812,0.764,0.803,93.995,0.0646,2.45e-06,-5.447,0.0954,0.0974,No Te Vas - Remix,Nacho;Wisin;Noriel,latino,4,Feel Good Dance & Urban
0.791,0.866,0.71,96.013,0.248,5.29e-06,-4.236,0.0496,0.0696,Báilame - Remix,Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian,latino,4,Feel Good Dance & Urban
0.816,0.776,0.704,94.996,0.238,4.36e-06,-4.405,0.0562,0.0642,Mona Lisa,Nacho;Nicky Jam,latino,4,Feel Good Dance & Urban
0.75,0.916,0.505,92.004,0.0566,0.000458,-4.773,0.214,0.175,Voy Subiendo,"Héctor ""El Father""",latino,4,Feel Good Dance & Urban
0.756,0.93,0.514,98.978,0.0287,6.9e-05,-2.815,0.0937,0.116,La Buena - Remix,Nacho;Yandel;Zion;Justin Quiles;Elkeretumba,latino,4,Feel Good Dance & Urban
0.671,0.954,0.555,104.113,0.0244,0.0,-1.87,0.13,0.111,Andas En Mi Cabeza,Chino & Nacho;Daddy Yankee,latino,4,Feel Good Dance & Urban
0.772,0.843,0.822,104.992,0.0204,7.03e-06,-4.645,0.0481,0.0885,Emborráchate,Nacho;Noriel,latino,4,Feel Good Dance & Urban
0.822,0.633,0.689,170.016,0.134,0.0,-3.897,0.113,0.177,Mala Suerte,Alexis y Fido;Justin Quiles,latino,4,Feel Good Dance & Urban
0.791,0.866,0.71,96.013,0.248,5.29e-06,-4.236,0.0496,0.0696,Báilame - Remix,Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian,latino,4,Feel Good Dance & Urban
0.816,0.776,0.704,94.996,0.238,4.36e-06,-4.405,0.0562,0.0642,Mona Lisa,Nacho;Nicky Jam,latino,4,Feel Good Dance & Urban
0.755,0.792,0.842,106.015,0.028,0.0,-4.238,0.0483,0.0754,Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,latino,4,Feel Good Dance & Urban
0.796,0.712,0.622,94.013,0.359,1.17e-05,-7.097,0.0491,0.374,Sexo En La Playa,Ñejo & Dalmata,latino,4,Feel Good Dance & Urban
0.798,0.821,0.526,95.004,0.0985,5.84e-06,-6.143,0.0596,0.178,Pasarela,Ñejo & Dalmata,latino,4,Feel Good Dance & Urban
0.755,0.792,0.842,106.015,0.028,0.0,-4.238,0.0483,0.0754,Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,latino,4,Feel Good Dance & Urban
0.666,0.921,0.723,120.03,0.226,0.0,-5.462,0.138,0.15,Niña Bonita - Remastered 2020,Chino & Nacho,latino,4,Feel Good Dance & Urban
0.755,0.792,0.842,106.015,0.028,0.0,-4.238,0.0483,0.0754,Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,latino,4,Feel Good Dance & Urban
0.603,0.661,0.919,92.135,0.221,0.000303,-5.857,0.088,0.0997,Boomerang,Lalo Ebratt;Trapical,latino,4,Feel Good Dance & Urban
0.755,0.792,0.842,106.015,0.028,0.0,-4.238,0.0483,0.0754,Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,latino,4,Feel Good Dance & Urban
0.797,0.795,0.897,96.051,0.499,0.0,-5.208,0.162,0.164,Happy Happy,Nacho;Los Mendoza,latino,4,Feel Good Dance & Urban
0.756,0.93,0.514,98.978,0.0287,6.9e-05,-2.815,0.0937,0.116,La Buena - Remix,Nacho;Yandel;Zion;Justin Quiles;Elkeretumba,latino,4,Feel Good Dance & Urban
0.798,0.821,0.526,95.004,0.0985,5.84e-06,-6.143,0.0596,0.178,Pasarela,Ñejo & Dalmata,latino,4,Feel Good Dance & Urban
0.824,0.681,0.516,170.042,0.0107,0.0,-5.473,0.315,0.15,Te Reto,Alexis y Fido;Yandel,latino,4,Feel Good Dance & Urban
0.754,0.646,0.429,176.089,0.152,1.85e-05,-5.795,0.317,0.108,LA CANCIÓN,J Balvin;Bad Bunny,latino,4,Feel Good Dance & Urban
0.571,0.693,0.393,168.169,0.00536,0.0,-8.234,0.0545,0.173,UN DIA (ONE DAY) (Feat. Tainy),J Balvin;Dua Lipa;Bad Bunny;Tainy,latino,5,High Energy Rock & Metal
0.644,0.648,0.44,179.951,0.276,0.0,-4.601,0.118,0.135,Yonaguni,Bad Bunny,latino,5,High Energy Rock & Metal
0.856,0.618,0.391,81.993,0.0303,0.0,-4.892,0.286,0.0866,LA NOCHE DE ANOCHE,Bad Bunny;ROSALÍA,latino,4,Feel Good Dance & Urban
0.835,0.747,0.432,102.003,0.0492,0.0,-4.65,0.083,0.055,BABY OTAKU,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,latino,4,Feel Good Dance & Urban
0.78,0.718,0.342,127.949,0.31,0.000163,-3.605,0.0506,0.0932,Todo De Ti,Rauw Alejandro,latino,4,Feel Good Dance & Urban
0.729,0.737,0.369,91.99,0.275,7.58e-06,-3.727,0.064,0.137,Problemón,Alvaro Diaz;Rauw Alejandro,latino,4,Feel Good Dance & Urban
0.786,0.808,0.609,105.027,0.0846,0.000289,-3.702,0.0882,0.0822,China,Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,latino,4,Feel Good Dance & Urban
0.689,0.739,0.473,106.447,0.236,0.000147,-5.566,0.112,0.111,Mirándote,Rvfv,latino,4,Feel Good Dance & Urban
0.783,0.727,0.558,180.067,0.185,2.46e-05,-3.454,0.389,0.0626,Hawái,Maluma,latino,4,Feel Good Dance & Urban
0.908,0.813,0.924,97.018,0.305,0.0,-2.749,0.0777,0.278,Ram Pam Pam,Natti Natasha;Becky G,latino,4,Feel Good Dance & Urban
0.757,0.789,0.464,91.911,0.307,0.0,-3.46,0.0583,0.0717,LA INOCENTE,Mora;Feid,latino,4,Feel Good Dance & Urban
0.771,0.707,0.317,127.963,0.389,0.0,-6.404,0.055,0.0745,MEMORIAS,Mora;Jhayco,latino,4,Feel Good Dance & Urban
0.889,0.641,0.588,87.99,0.0515,2.75e-05,-4.494,0.0668,0.19,Sigue,J Balvin;Ed Sheeran,latino,4,Feel Good Dance & Urban
0.898,0.677,0.578,130.027,0.0223,0.0,-6.422,0.243,0.35,HOT,Daddy Yankee;Pitbull,latino,4,Feel Good Dance & Urban
0.85,0.756,0.896,120.024,0.0999,0.0,-3.439,0.0407,0.0873,Junio,Maluma,latino,4,Feel Good Dance & Urban
0.81,0.835,0.715,124.103,0.355,0.00118,-6.356,0.207,0.447,Poppy,Harry Nach,latino,4,Feel Good Dance & Urban
0.822,0.744,0.747,94.04,0.173,7.03e-05,-6.096,0.094,0.0692,Dile,Don Omar,latino,4,Feel Good Dance & Urban
0.836,0.596,0.57,80.011,0.0589,0.00034,-7.974,0.282,0.104,O.G.,Ecko,latino,4,Feel Good Dance & Urban
0.65,0.681,0.44,89.886,0.377,3.97e-05,-6.694,0.273,0.104,NO COGEMOS ESA,Cauty;Hozwal,latino,4,Feel Good Dance & Urban
0.873,0.743,0.881,96.084,0.0918,3.71e-06,-5.099,0.189,0.0817,Discotete,King Savagge,latino,4,Feel Good Dance & Urban
0.738,0.702,0.961,167.978,0.611,0.0,-5.405,0.0865,0.251,Solos - Remix,Tony Dize;Plan B;Don Omar,latino,4,Feel Good Dance & Urban
0.839,0.52,0.614,176.068,0.179,0.155,-6.967,0.335,0.0792,La Nota,Ecko;Cauty;Juanka,latino,4,Feel Good Dance & Urban
0.844,0.934,0.647,96.983,0.17,0.000121,-1.223,0.078,0.134,No Te Va,Joey Montana;Lalo Ebratt,latino,4,Feel Good Dance & Urban
0.803,0.745,0.792,93.249,0.159,0.0,-4.685,0.0689,0.243,Picky,Joey Montana,latino,4,Feel Good Dance & Urban
0.869,0.76,0.872,92.981,0.432,0.284,-2.355,0.0887,0.0757,Fixona,Harry Nach,latino,4,Feel Good Dance & Urban
0.727,0.597,0.376,100.994,0.0712,0.0,-7.036,0.0396,0.101,Te Lo Advertí,Ecko,latino,4,Feel Good Dance & Urban
0.726,0.931,0.574,118.069,0.111,0.0,-1.483,0.079,0.273,La Fila,Luny Tunes;Don Omar;Sharlene;Maluma,latino,4,Feel Good Dance & Urban
0.701,0.835,0.76,116.991,0.226,2.94e-06,-5.35,0.0284,0.293,La Melodía,Joey Montana,latino,4,Feel Good Dance & Urban
